tags,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,title,owner.account_id,owner.reputation,owner.user_id,owner.accept_rate,owner.display_name,accepted_answer_id,closed_date,closed_reason,bounty_amount,bounty_closes_date,migrated_from.other_site.aliases,migrated_from.other_site.styling.tag_background_color,migrated_from.other_site.styling.tag_foreground_color,migrated_from.other_site.styling.link_color,migrated_from.other_site.related_sites,migrated_from.other_site.markdown_extensions,migrated_from.other_site.launch_date,migrated_from.other_site.open_beta_date,migrated_from.other_site.closed_beta_date,migrated_from.other_site.site_state,migrated_from.other_site.high_resolution_icon_url,migrated_from.other_site.favicon_url,migrated_from.other_site.icon_url,migrated_from.other_site.audience,migrated_from.other_site.site_url,migrated_from.other_site.api_site_parameter,migrated_from.other_site.logo_url,migrated_from.other_site.name,migrated_from.other_site.site_type,migrated_from.on_date,migrated_from.question_id,locked_date,language
"['java', 'incompatibletypeerror']",True,48,2,-2,2023-05-30 10:16:21,2023-05-29 15:59:08,2023-05-30 10:16:21,76358751,https://stackoverflow.com/questions/76358751/how-to-fix-incompatible-types-error-when-converting-string-to-int-in-java,How to fix &#39;Incompatible types&#39; error when converting String to int in Java?,28703750.0,13.0,21980468.0,,MasterSteve,,2023-05-30 19:18:53,Not suitable for this site,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'spring-boot', 'hashicorp-vault']",False,28,0,0,2023-05-29 17:09:13,2023-05-29 15:46:36,2023-05-29 17:09:13,76358690,https://stackoverflow.com/questions/76358690/spring-boot-not-able-to-inject-hashicorp-vault-array-values,Spring boot not able to inject HashiCorp Vault array values,16053266.0,1.0,11586469.0,,Amith Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'json', 'jackson']",False,50,2,0,2023-06-01 05:46:34,2023-05-29 15:42:48,2023-05-30 07:32:41,76358670,https://stackoverflow.com/questions/76358670/jackson-custom-deserializer-dropped-some-fields-inside-the-deserializer-method,Jackson custom deserializer dropped some fields inside the deserializer method,11996741.0,73.0,8778025.0,,Prasad,,,,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'java-stream', 'spring-webflux', 'project-reactor']",True,59,1,-1,2023-05-29 20:16:02,2023-05-29 15:41:04,,76358655,https://stackoverflow.com/questions/76358655/is-there-performance-impact-of-using-map-stream-vs-flatmapmany-map,Is there performance impact of using `map() + stream()` vs `flatMapMany() + map()`?,17319413.0,7.0,12545201.0,,Kirill Khokhlov,,,,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'android', 'udp', 'video-streaming', 'libvlc']",False,13,0,0,2023-05-29 15:31:30,2023-05-29 15:31:30,,76358574,https://stackoverflow.com/questions/76358574/android-displaying-a-udp-video-stream-handling-corrupt-packets,Android - Displaying a UDP video stream - handling corrupt packets,15695487.0,131.0,11325201.0,,Ethan K,,,,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'gradle', 'build']",False,14,0,0,2023-05-29 15:37:09,2023-05-29 15:26:25,2023-05-29 15:37:09,76358545,https://stackoverflow.com/questions/76358545/opennlp-bad-class-file-wrong-version,"opennlp: bad class file, wrong version",329709.0,4951.0,653379.0,90.0,xralf,,2023-05-29 15:48:22,Duplicate,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'sql', 'sql-server', 'jdbc', 'type-conversion']",False,29,0,-1,2023-05-29 15:28:51,2023-05-29 15:20:00,2023-05-29 15:28:51,76358502,https://stackoverflow.com/questions/76358502/error-converting-data-type-nvarchar-to-numeric-in-java-jdbc,Error converting data type nvarchar to numeric in java jdbc,24357532.0,1.0,18292451.0,,Sarthak Vaghela,,2023-05-29 18:41:36,Not suitable for this site,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'multithreading', 'kotlin', 'vaadin', 'vaadin-flow']",False,26,0,-1,2023-05-29 15:08:54,2023-05-29 15:08:54,,76358439,https://stackoverflow.com/questions/76358439/how-to-resolve-vaadin-flow-warning-got-an-rpc-for-non-existent-node-185,How to Resolve Vaadin Flow Warning: Got an RPC for Non-Existent Node 185?,28703458.0,1.0,21980222.0,,Soulaima_Yh,,,,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'discord', 'discord-jda']",False,27,0,-2,2023-05-29 15:36:17,2023-05-29 15:02:16,,76358399,https://stackoverflow.com/questions/76358399/is-it-possible-to-send-ephemeral-embeds,Is it possible to send Ephemeral embeds?,26720981.0,54.0,20324831.0,,Loso,,,,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'xml', 'maven', 'testng', 'appium']",False,13,1,0,2023-05-30 06:50:10,2023-05-29 14:59:19,,76358382,https://stackoverflow.com/questions/76358382/appium-execute-one-more-test-class-based-on-one-device-not-parallel,Appium (execute one more test class based on one device - not parallel),2901678.0,1.0,2488180.0,,Left Handed,,,,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'spring-boot', 'junit', 'mockito']",False,30,1,0,2023-05-29 17:49:21,2023-05-29 14:59:12,2023-05-29 17:46:03,76358381,https://stackoverflow.com/questions/76358381/mockito-not-throwing-expected-exception,Mockito: not throwing expected exception,2500295.0,1223.0,2175604.0,43.0,techie11,,,,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'postgresql', 'spring-boot', 'docker', 'docker-compose']",False,38,2,-1,2023-05-29 15:17:16,2023-05-29 14:56:19,2023-05-29 15:02:19,76358353,https://stackoverflow.com/questions/76358353/connection-refused-to-postgresql-docker-container-in-spring-boot-application-usi,Connection refused to PostgreSQL Docker container in Spring Boot application using a Dockerfile,27670924.0,1.0,21121735.0,,Amr Nashaat,,,,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'android', 'video-processing', 'mediamuxer']",False,19,0,0,2023-05-31 14:11:25,2023-05-29 14:49:41,2023-05-31 14:11:25,76358307,https://stackoverflow.com/questions/76358307/how-to-fix-corrupted-video-green-frames-after-muxing-using-mediamuxer-and-medi,How to fix corrupted video (green frames) after muxing using MediaMuxer and MediaCodec,22997147.0,270.0,17121708.0,,Charles Semaan,,,,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'list', 'arraylist']",False,39,0,-1,2023-05-29 15:14:08,2023-05-29 14:42:10,2023-05-29 15:14:08,76358252,https://stackoverflow.com/questions/76358252/cannot-make-a-static-reference-to-the-non-static-type-t-error-in-java-generic-ar,Cannot make a static reference to the non-static type T error in Java generic arraylist,28703109.0,1.0,21979918.0,,Lukas,,2023-05-29 14:58:02,Not suitable for this site,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'selenium-webdriver', 'bidirectional']",True,29,1,0,2023-05-30 05:58:24,2023-05-29 14:34:25,2023-05-29 16:51:00,76358203,https://stackoverflow.com/questions/76358203/how-selenium-4-networkinterceptor-works-internally,How Selenium 4 NetworkInterceptor works internally,16676287.0,13.0,12052625.0,,Vinod,76361920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'spring', 'concurrency', 'java.util.concurrent']",False,24,0,0,2023-05-29 14:51:40,2023-05-29 14:34:11,2023-05-29 14:51:40,76358199,https://stackoverflow.com/questions/76358199/how-to-manage-threads-with-locks-and-custom-condition-with-spring,How to manage threads with locks and custom condition with Spring?,7301358.0,158.0,7341580.0,60.0,wp42,,,,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'kotlin', 'gradle', 'jdbc', 'clickhouse']",False,14,0,0,2023-05-29 14:33:23,2023-05-29 14:33:23,,76358197,https://stackoverflow.com/questions/76358197/mapping-regular-data-types-to-clickhouse-jdbc-supported-data-types-in-kotlin,Mapping Regular Data Types to ClickHouse JDBC Supported Data Types in Kotlin,24946535.0,1.0,18811799.0,,chumbo79,,,,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'hibernate', 'quarkus', 'quarkus-panache', 'quarkus-hibernate-orm']",True,18,1,0,2023-05-29 19:57:46,2023-05-29 14:30:45,,76358189,https://stackoverflow.com/questions/76358189/quarkus-3-hibernate-6-error-on-packages,Quarkus 3 + Hibernate 6 error on packages,2818245.0,572.0,2422715.0,31.0,Lorenzo De Francesco,76360024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'elasticsearch', 'spring-webflux']",True,55,2,1,2023-06-01 17:44:51,2023-05-29 14:14:43,2023-05-31 20:01:24,76358083,https://stackoverflow.com/questions/76358083/index-flux-spring-webflux-to-elasticsearch-using-elasticsearch-java,Index Flux (Spring Webflux) to ElasticSearch using ElasticSearch-Java,14482834.0,3364.0,10461625.0,,PatPanda,,,,100.0,1686147641.0,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'audio', 'mp3']",False,25,0,0,2023-05-30 05:53:58,2023-05-29 14:07:19,2023-05-30 05:53:58,76358043,https://stackoverflow.com/questions/76358043/where-did-the-error-could-not-initialize-class-javazoom-jlgui-basicplayer-basic,Where did the error &quot;Could not initialize class javazoom.jlgui.basicplayer.BasicPlayer&quot; come from?,25154690.0,9.0,21812779.0,,Dodly Game,,2023-05-29 14:16:54,Duplicate,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'api']",False,25,0,-1,2023-06-01 14:23:20,2023-05-29 14:04:23,2023-06-01 14:23:20,76358024,https://stackoverflow.com/questions/76358024/download-data-from-google-maps-and-export-to-excel,Download data from google maps and export to excel,28703028.0,1.0,21979852.0,,Adam Mordehai,,2023-05-29 17:03:35,Needs details or clarity,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'arrays', 'swing']",False,49,0,-3,2023-05-29 14:07:49,2023-05-29 14:03:22,2023-05-29 14:07:49,76358012,https://stackoverflow.com/questions/76358012/what-are-common-errors-when-using-arrays-in-java-swing-and-how-can-i-fix-them,What are common errors when using arrays in Java Swing and how can I fix them?,28702949.0,5.0,21979783.0,,Nathaniel Daet,,2023-05-29 15:54:23,Needs more focus,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'xml', 'ms-word', 'docx4j']",False,14,0,0,2023-05-29 13:55:04,2023-05-29 13:55:04,,76357964,https://stackoverflow.com/questions/76357964/find-objects-by-tag-value-with-docx4j,Find objects by Tag value with Docx4j,22892387.0,21.0,17032341.0,,rikardh,,,,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'spring-boot', 'spring-annotations']",True,48,2,2,2023-05-29 16:22:41,2023-05-29 13:53:08,,76357949,https://stackoverflow.com/questions/76357949/how-to-get-values-of-injected-beans-in-a-common-class,How to get values of injected beans in a common class,4012552.0,11263.0,3305546.0,99.0,Yves,76358890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'json', 'regex']",False,80,1,-2,2023-06-01 18:08:36,2023-05-29 13:43:14,2023-05-30 10:55:51,76357894,https://stackoverflow.com/questions/76357894/regex-to-remove-key-and-value-from-json,Regex to remove Key and value from JSON,27745623.0,60.0,21181190.0,,daringfireball,,,,,,,,,,,,,,,,,,,,,,,,,,,,java
"['javascript', 'java', 'devops', 'jfrog-cli', 'jfrog-container-registry']",False,36,0,0,2023-05-29 14:02:39,2023-05-29 13:31:55,2023-05-29 14:02:39,76357822,https://stackoverflow.com/questions/76357822/how-to-download-the-builds-from-jfrog-repository-using-java,How to download the builds from JFrog repository using Java,7838032.0,2255.0,5925291.0,84.0,ArrchanaMohan,,,,,,,,,,,,,,,,,,,,,,,,,,,,javascript
"['java', 'caching', 'microservices', 'grpc', 'hazelcast']",False,52,0,0,2023-05-29 15:04:24,2023-05-29 13:28:18,,76357800,https://stackoverflow.com/questions/76357800/cacheable-does-not-work-when-call-is-made-from-grpc-client,@Cacheable does not work when call is made from gRPC Client,7820761.0,195.0,5913975.0,,Sanjay Naik,,,,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'spring', 'spring-boot']",False,27,0,0,2023-05-29 14:29:08,2023-05-29 13:21:17,2023-05-29 14:29:08,76357755,https://stackoverflow.com/questions/76357755/spring-mvc-404-page-not-found-but-mapping-is-correct,Spring MVC 404 page not found but mapping is correct,23171414.0,179.0,17270610.0,,dynamo,,,,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'swagger', 'openapi']",False,32,1,0,2023-06-01 13:22:49,2023-05-29 13:14:23,,76357706,https://stackoverflow.com/questions/76357706/how-can-i-aggregate-paths-from-multiple-completely-unrelated-openapi-files,How can I aggregate paths from multiple completely unrelated OpenAPI files?,16657935.0,785.0,13927534.0,,Miss Skooter,,,,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'android', 'keyboard', 'android-softkeyboard']",False,8,0,0,2023-05-29 13:02:22,2023-05-29 13:02:22,,76357618,https://stackoverflow.com/questions/76357618/android-decides-to-take-away-focus-from-input-fields-and-hide-custom-softkeyboar,android decides to take away focus from input fields and hide custom softkeyboard in landscape mode,3778291.0,8783.0,3138436.0,69.0,AL-zami,,,,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'inheritance', 'super']",True,42,3,0,2023-05-29 16:33:07,2023-05-29 12:57:51,,76357589,https://stackoverflow.com/questions/76357589/how-to-access-grandparent-attribute-in-the-child-class-with-same-name-as-some-at,how to access grandparent attribute in the child class with same name as some attribute in child class,27060303.0,65.0,20612412.0,,Sahil Gautam,76357842.0,,,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'android-studio', 'appium', 'apple-m1', 'android-sdk-manager']",False,8,0,0,2023-05-29 12:59:13,2023-05-29 12:53:39,2023-05-29 12:59:13,76357559,https://stackoverflow.com/questions/76357559/cant-execute-sdkmanager-from-terminal,Can&#39;t execute sdkmanager from terminal,28702586.0,1.0,21979481.0,,QA Danya,,2023-05-29 13:03:43,Duplicate,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'apache-beam']",False,48,1,0,2023-05-30 12:05:07,2023-05-29 12:53:22,2023-05-30 06:23:05,76357558,https://stackoverflow.com/questions/76357558/how-to-convert-pcollection-to-list-collection-in-apache-beam-using-java,How to Convert PCollection to List Collection in Apache Beam using Java?,5513833.0,1.0,4379297.0,,Nilesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'android', 'web', 'webview', 'native']",False,15,1,0,2023-05-29 16:21:32,2023-05-29 12:38:51,,76357458,https://stackoverflow.com/questions/76357458/is-it-possible-to-maintain-responsive-design-in-webview-for-android-native-apps,Is it possible to maintain responsive design in WebView for Android native apps?,9473147.0,375.0,7043375.0,,Dhvani023,,,,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'swing']",True,27,1,-1,2023-05-29 12:48:52,2023-05-29 12:38:10,,76357452,https://stackoverflow.com/questions/76357452/check-if-key-has-been-clicked-inside-actionperformed,check if key has been clicked inside actionPerformed,18750189.0,57.0,13671439.0,,Tim Asher,76357487.0,,,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'error-handling', 'minecraft', 'minecraft-fabric']",False,21,0,0,2023-05-29 12:37:41,2023-05-29 12:37:41,,76357448,https://stackoverflow.com/questions/76357448/ambiguous-method-call-both-seeds-setseedstring-and-seeds-setseedstring,Ambiguous method call: both &#39;Seeds.setSeed(String)&#39; and &#39;Seeds.setSeed(String)&#39; match. minecraft java,28702511.0,1.0,21979421.0,,Trikaes,,,,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'multithreading', 'happens-before']",False,37,2,0,2023-05-30 10:41:15,2023-05-29 12:26:19,2023-05-30 10:41:15,76357375,https://stackoverflow.com/questions/76357375/i-checked-with-jconsole-and-found-there-is-not-dead-lock-but-program-does-not-ex,"I checked with jconsole and found there is not dead lock,but program does not exit",25170911.0,1.0,19013745.0,,dun mao,,,,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'spring', 'elasticsearch', 'elastic-stack']",True,41,1,0,2023-05-29 16:08:15,2023-05-29 12:21:09,2023-05-29 16:08:15,76357334,https://stackoverflow.com/questions/76357334/how-to-get-the-right-data,How to get the right data?,28272862.0,13.0,21615776.0,,ZhuXJun,76358194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'android', 'mvvm', 'android-livedata', 'utility']",True,32,1,0,2023-05-29 12:49:13,2023-05-29 12:16:03,,76357303,https://stackoverflow.com/questions/76357303/utils-classes-are-belongs-to-which-layer-in-mvvm-architecture,Utils classes are belongs to which layer in MVVM architecture?,12870885.0,19.0,9309388.0,,Asikur Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'caching', 'microservices', 'grpc', 'hazelcast']",False,18,1,0,2023-05-29 13:22:02,2023-05-29 12:12:52,,76357270,https://stackoverflow.com/questions/76357270/hazelcast-unable-to-connect-to-other-cluster-members,Hazelcast unable to connect to other cluster members,7820761.0,195.0,5913975.0,,Sanjay Naik,,,,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'eclipse', 'eclipse-plugin', 'eclipse-rcp']",False,24,0,0,2023-05-30 05:39:51,2023-05-29 12:11:58,2023-05-30 05:39:51,76357264,https://stackoverflow.com/questions/76357264/how-to-display-heap-memory-in-status-bar-of-rcp-application,How to display heap memory in status bar of RCP application?,28668249.0,1.0,21951808.0,,Saravana,,2023-05-29 16:22:13,Needs details or clarity,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'postgresql']",False,22,1,0,2023-06-02 13:48:01,2023-05-29 12:11:12,,76357255,https://stackoverflow.com/questions/76357255/java-rest-api-cannot-recognise-id-in-db,Java Rest API cannot recognise ID in DB,28702321.0,1.0,21979262.0,,Andrej Popjak,,,,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'spring-boot', 'hibernate']",True,37,3,0,2023-05-29 13:20:03,2023-05-29 12:07:42,,76357237,https://stackoverflow.com/questions/76357237/springboot-3-hibernate-6-tables-not-created,"SpringBoot 3, hibernate 6 tables not created",6549913.0,23.0,5064660.0,,massimo malvestio,,,,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'spring', 'configuration', 'lombok']",False,13,0,0,2023-05-29 12:02:32,2023-05-29 12:02:32,,76357192,https://stackoverflow.com/questions/76357192/spring-quietly-doesnt-load-config-if-config-classes-have-builder-and-no-default,Spring quietly doesn&#39;t load config if Config classes have Builder and no default constructor. Why doesnt startup fail?,1446452.0,3925.0,1364747.0,69.0,Teddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'hadoop', 'hdfs', 'kerberos']",False,23,0,0,2023-05-29 14:07:21,2023-05-29 12:02:03,2023-05-29 14:07:21,76357188,https://stackoverflow.com/questions/76357188/java-hdfs-liststatus-accesscontrolexception-client-cannot-authenticate-viato,"Java HDFS listStatus: AccessControlException: Client cannot authenticate via:[TOKEN, KERBEROS]",12545326.0,942.0,9128863.0,,Jelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'spring', 'spring-security', 'jwt']",False,27,0,0,2023-05-29 14:13:18,2023-05-29 12:00:44,2023-05-29 14:13:18,76357178,https://stackoverflow.com/questions/76357178/getsubject-method-rerturn-null-when-trying-to-extract-from-jwt-claims,getSubject() method rerturn null when trying to extract from JWT claims,25473671.0,13.0,19271377.0,,temez,,,,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'android', 'securityexception']",False,20,0,0,2023-05-29 11:52:05,2023-05-29 11:52:05,,76357121,https://stackoverflow.com/questions/76357121/action-close-system-dialog-is-not-working-in-android-13,ACTION_CLOSE_SYSTEM_DIALOG is not working in android 13,28702229.0,1.0,21979190.0,,asad altaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'docx4j', 'aspose.words']",True,36,1,3,2023-05-29 14:56:02,2023-05-29 11:48:07,2023-05-29 12:40:45,76357099,https://stackoverflow.com/questions/76357099/how-to-get-the-data-of-an-embedded-document-inside-a-word-document-in-java,How to get the data of an embedded document inside a word document in Java,27071726.0,266.0,20622284.0,,lemon chow,,,,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'android', 'service', 'broadcastreceiver']",False,19,0,0,2023-05-29 21:34:07,2023-05-29 11:46:45,2023-05-29 21:34:07,76357087,https://stackoverflow.com/questions/76357087/tracking-the-usage-time-doesnt-work-in-android-studio,Tracking the Usage Time doesn&#39;t work in Android Studio,26729869.0,1.0,20332422.0,,Marie,,,,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'amazon-web-services', 'apache-spark', 'amazon-s3']",False,26,0,-1,2023-05-29 12:44:35,2023-05-29 11:44:25,2023-05-29 12:44:35,76357067,https://stackoverflow.com/questions/76357067/not-able-to-read-s3-object-through-assumedrolecredentialprovider,Not able to read S3 object through AssumedRoleCredentialProvider,28702202.0,1.0,21979169.0,,Sweetnesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'operator-keyword', 'instanceof']",True,38,1,0,2023-05-29 11:54:26,2023-05-29 11:42:27,2023-05-29 11:54:26,76357051,https://stackoverflow.com/questions/76357051/java-instanceof-doesnt-compile,Java: instanceof doesn&#39;t compile,15706974.0,1.0,11333441.0,,tswd,,2023-05-29 11:56:14,Duplicate,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'fonts', 'itext', 'itext7']",False,7,0,0,2023-05-29 11:41:23,2023-05-29 11:41:23,,76357039,https://stackoverflow.com/questions/76357039/justified-text-in-itext-7-by-stretching-spaces-between-words,Justified text in iText 7 by stretching spaces between words,26668639.0,11.0,20280354.0,,Brokkoli3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'spring-boot', 'swagger', 'swagger-ui', 'openapi']",False,23,1,0,2023-05-29 14:15:09,2023-05-29 11:33:56,,76356979,https://stackoverflow.com/questions/76356979/how-to-sort-the-pathvariable-enum-value-on-swagger-ui-springdoc-open-ui,How to sort the @PathVariable enum value on Swagger-ui SpringDoc open ui,28700672.0,1.0,21977906.0,,beatarjn,,,,,,,,,,,,,,,,,,,,,,,,,,,,java
